Gender,Previously_Insured,Vehicle_Age,Vehicle_Damage,Policy_Sales_Channel,Vintage,Age_Group,Annual_Premium_Treated,Region_Category,Response
0,0,0,1,124.0,203,0,31267.0,0,1
1,0,0,1,124.0,200,0,2630.0,2,1
1,0,0,1,156.0,207,0,2630.0,0,1
0,1,1,0,152.0,88,2,27593.0,0,0
0,0,1,1,152.0,178,2,28080.0,2,1
0,0,1,0,152.0,195,2,27896.0,2,0
0,1,1,0,152.0,241,2,28794.0,0,0
0,1,1,0,152.0,236,2,29370.0,2,0
1,0,1,0,152.0,289,2,31368.0,2,0
0,0,0,1,157.0,83,0,29648.0,0,1
0,0,0,1,124.0,180,0,44227.0,0,1
1,0,2,1,26.0,215,0,2630.0,0,1
0,1,1,0,152.0,236,2,25330.0,0,0
0,0,0,1,156.0,135,0,2630.0,2,1
1,0,0,1,124.0,128,0,36057.0,0,1
0,1,1,0,152.0,12,2,27739.0,0,0
1,0,0,1,124.0,166,0,31737.0,0,1
1,0,0,1,163.0,180,0,27770.0,2,0
0,0,0,1,26.0,39,0,61800.375,0,1
1,0,0,1,26.0,25,0,2630.0,0,1
0,1,1,0,152.0,37,2,31541.0,0,0
1,0,0,1,124.0,152,0,36403.0,0,1
0,0,1,1,160.0,132,2,26344.0,2,0
1,1,1,0,152.0,93,2,30918.0,0,0
1,0,0,1,156.0,295,0,25708.0,0,0
1,1,1,0,152.0,46,2,28753.0,0,0
1,0,2,1,124.0,211,0,42305.0,0,1
1,0,0,1,157.0,21,0,31280.0,0,1
1,0,0,1,26.0,116,0,40270.0,0,1
0,0,2,1,122.0,176,0,2630.0,0,1
1,0,0,1,10.0,208,1,25409.0,0,0
0,0,1,0,152.0,119,2,25951.0,2,0
1,0,1,1,152.0,119,2,53103.0,0,1
1,0,0,1,26.0,168,0,49330.0,0,1
1,0,0,1,124.0,273,0,30199.0,0,1
0,0,1,1,152.0,254,0,25866.0,2,0
1,0,0,0,26.0,79,0,28682.0,0,0
0,0,2,1,26.0,163,0,40517.0,0,1
1,0,0,1,124.0,172,0,34610.0,1,1
1,0,0,1,124.0,211,0,32195.0,0,1
1,0,0,1,124.0,158,2,24119.0,0,1
1,0,2,1,26.0,282,1,61800.375,0,1
0,0,1,1,152.0,55,2,31800.0,2,0
0,0,0,1,26.0,41,0,27471.0,0,0
0,1,1,0,152.0,261,2,28099.0,0,0
0,0,2,1,26.0,250,0,46747.0,0,1
0,1,1,0,152.0,258,2,28281.0,1,0
0,0,2,1,157.0,27,0,2630.0,0,1
0,1,0,0,26.0,30,1,30590.0,2,0
1,0,1,1,124.0,257,2,24809.0,0,1
1,0,2,1,124.0,213,0,46865.0,2,1
1,0,0,1,26.0,245,0,61800.375,0,1
1,0,0,1,122.0,283,1,61800.375,0,1
1,0,1,1,152.0,241,2,29214.0,2,1
1,0,0,1,124.0,146,0,25173.0,2,1
1,0,1,1,152.0,81,2,32610.0,0,0
0,1,1,0,152.0,135,2,26214.0,0,0
1,0,0,1,124.0,25,0,48144.0,0,1
1,0,0,1,124.0,206,0,39660.0,0,1
1,0,0,1,124.0,195,0,37960.0,2,1
1,1,0,0,26.0,61,0,27889.0,0,0
1,1,1,0,152.0,92,2,25664.0,0,0
1,0,0,1,26.0,139,0,41048.0,0,1
1,0,0,1,156.0,105,0,26428.0,0,0
0,0,0,1,124.0,269,0,2630.0,2,1
1,1,0,0,124.0,82,0,29023.0,0,0
0,0,0,0,152.0,191,0,30017.0,1,0
0,1,0,0,152.0,100,0,31351.0,2,0
1,0,0,1,26.0,136,0,40188.0,0,1
0,0,0,1,124.0,158,0,34304.0,0,1
1,0,1,1,152.0,96,2,27605.0,2,0
0,0,0,1,157.0,77,0,28795.0,2,1
1,0,0,1,124.0,129,0,45102.0,0,1
1,1,0,0,124.0,79,0,29351.0,0,0
1,0,0,1,26.0,264,0,42140.0,0,1
1,0,1,1,152.0,36,2,27530.0,0,0
1,0,0,1,124.0,145,0,21810.0,0,1
0,1,0,0,124.0,74,0,31119.0,0,0
0,1,1,0,152.0,100,0,26723.0,2,0
1,0,2,1,26.0,147,1,2630.0,0,1
1,0,0,1,26.0,23,1,32199.0,0,0
1,1,1,0,152.0,250,2,31994.0,0,0
1,0,0,1,124.0,116,0,43010.0,0,1
0,1,1,0,152.0,215,2,28085.0,0,0
1,0,0,1,26.0,92,0,30614.0,0,0
0,1,0,0,152.0,190,0,30531.0,1,0
1,0,0,1,26.0,206,0,2630.0,2,1
1,0,0,1,26.0,15,0,2630.0,2,1
1,0,0,1,156.0,299,0,2630.0,2,1
1,0,0,1,157.0,12,0,2630.0,2,1
0,0,2,1,26.0,15,0,51020.0,0,1
0,1,1,0,152.0,256,2,31073.0,0,0
0,0,0,1,124.0,245,0,49742.0,0,1
1,0,0,1,26.0,85,0,40947.0,0,1
0,1,1,0,152.0,33,2,27329.0,0,0
1,0,1,1,152.0,194,2,30435.0,0,0
1,0,0,1,124.0,253,0,40502.0,0,1
0,0,0,1,157.0,127,0,43983.0,0,1
1,1,1,0,152.0,272,2,31823.0,2,0
0,1,1,0,152.0,71,2,30476.0,0,0
1,0,0,1,124.0,296,0,37500.0,0,1
1,0,1,1,152.0,155,2,27167.0,0,0
1,0,2,1,26.0,194,0,36504.0,0,1
1,1,1,0,160.0,60,2,25918.0,0,0
0,1,1,0,152.0,176,2,27457.0,0,0
1,0,0,1,26.0,239,0,25834.0,2,1
0,0,0,1,26.0,165,0,34819.0,2,1
0,0,0,1,156.0,192,1,30832.0,0,0
0,0,0,1,152.0,161,0,30728.0,0,0
0,0,0,1,55.0,245,0,55044.0,0,1
1,1,1,0,152.0,237,2,32406.0,1,0
1,0,0,1,26.0,124,0,27124.0,2,1
1,0,0,1,124.0,293,0,22193.0,2,1
1,1,0,0,152.0,74,0,27633.0,0,0
1,0,1,1,152.0,21,0,32115.0,0,0
1,1,0,0,26.0,91,0,28959.0,0,0
1,0,0,1,124.0,72,0,42823.0,0,1
0,1,1,0,152.0,274,2,28332.0,0,0
0,0,0,1,124.0,159,0,26481.0,2,0
0,0,1,1,124.0,26,0,38588.0,0,1
0,1,1,0,152.0,20,2,29787.0,0,0
1,0,0,1,124.0,124,0,32868.0,2,1
1,0,0,1,26.0,152,0,33211.0,0,1
1,1,1,0,152.0,46,2,28731.0,0,0
0,0,1,1,152.0,203,2,26151.0,0,0
1,1,1,0,152.0,163,2,30827.0,0,0
1,0,1,1,26.0,276,2,25089.0,0,1
0,1,1,0,152.0,158,2,31560.0,0,0
1,1,1,0,160.0,141,2,30043.0,2,0
1,0,0,1,124.0,295,0,35901.0,0,1
1,0,1,1,160.0,38,2,31467.0,0,0
1,1,1,0,152.0,20,2,28959.0,2,0
1,0,1,1,152.0,125,2,31841.0,0,1
0,0,0,1,29.0,225,0,38217.0,2,1
1,0,0,1,26.0,243,0,40389.0,2,1
0,0,0,1,26.0,299,0,61800.375,0,1
0,0,0,1,157.0,146,0,2630.0,0,1
1,0,1,1,152.0,94,2,26668.0,2,0
0,0,1,1,152.0,163,2,29773.0,2,1
1,0,0,1,124.0,173,0,25943.0,0,1
1,1,1,0,152.0,41,2,28901.0,0,0
1,0,0,1,124.0,43,0,37712.0,0,1
1,0,0,1,140.0,172,0,30618.0,0,0
1,0,0,1,124.0,23,0,27719.0,2,1
1,1,1,0,152.0,242,2,28281.0,0,0
0,0,1,1,124.0,10,0,50414.0,0,1
1,0,1,1,152.0,101,2,30718.0,2,0
1,0,0,1,26.0,281,0,42493.0,0,1
0,0,0,1,124.0,97,0,52927.0,0,1
0,0,1,1,152.0,27,2,30002.0,0,0
0,1,1,0,152.0,232,2,28730.0,0,0
1,1,1,0,152.0,21,2,27139.0,2,0
0,1,1,0,152.0,248,2,27484.0,2,0
1,0,0,1,26.0,261,0,41809.0,0,1
1,1,1,0,152.0,137,2,28072.0,0,0
1,0,1,0,152.0,236,2,30763.0,0,0
0,0,1,1,26.0,180,2,42577.0,2,1
1,0,1,1,152.0,226,2,27562.0,2,0
1,0,2,1,26.0,29,0,34636.0,0,1
0,0,1,1,152.0,50,2,28046.0,1,0
1,0,0,1,91.0,87,0,28500.0,0,0
1,0,0,1,124.0,74,0,27643.0,0,1
1,1,1,0,152.0,140,2,32161.0,2,0
1,1,1,0,152.0,176,2,30694.0,2,0
0,0,0,1,124.0,202,0,37941.0,0,1
1,1,1,0,160.0,276,2,28357.0,0,0
1,0,0,1,124.0,160,0,38245.0,0,1
0,0,0,1,26.0,228,0,2630.0,0,1
0,1,1,0,152.0,245,2,28114.0,2,0
1,0,1,1,152.0,201,2,28002.0,0,0
1,1,1,0,152.0,95,0,25400.0,0,0
1,0,0,1,156.0,226,0,31186.0,2,0
0,1,1,0,152.0,249,0,32128.0,0,0
0,0,1,1,152.0,129,2,32382.0,0,0
1,0,0,1,26.0,147,0,22892.0,2,1
1,1,0,1,157.0,68,0,30492.0,2,0
0,0,0,1,124.0,297,1,41994.0,0,1
0,1,1,0,152.0,16,2,31861.0,0,0
0,0,1,1,152.0,178,2,2630.0,2,1
1,0,0,1,128.0,241,0,28581.0,2,0
1,0,0,1,26.0,162,0,19015.0,0,1
0,0,0,1,154.0,236,0,33002.0,0,1
0,1,0,1,152.0,209,0,28370.0,1,0
0,0,0,1,26.0,55,0,2630.0,1,1
1,0,1,1,152.0,52,2,32831.0,0,1
1,0,1,1,160.0,264,2,32036.0,0,0
0,1,1,0,152.0,153,2,27813.0,2,0
1,1,0,0,29.0,68,0,28013.0,2,0
0,1,0,0,19.0,134,0,27334.0,0,0
1,1,0,0,124.0,87,0,25415.0,0,0
1,0,1,1,152.0,269,2,18190.0,0,1
0,0,0,1,124.0,289,0,31661.0,0,1
0,0,1,1,160.0,47,2,32229.0,0,0
1,0,0,1,124.0,186,0,40994.0,0,1
1,0,0,1,124.0,108,0,2630.0,0,1
1,0,0,1,124.0,214,0,30631.0,0,0
0,1,1,1,152.0,187,2,29276.0,0,0
1,0,0,1,26.0,133,0,38823.0,0,1
1,0,0,1,26.0,201,0,38833.0,0,1
0,0,0,1,152.0,262,0,28578.0,2,0
1,0,0,1,26.0,34,0,21747.0,2,1
1,0,1,1,152.0,146,2,31550.0,0,0
0,0,0,1,124.0,226,0,28248.0,0,1
1,1,1,0,152.0,285,2,32447.0,1,0
0,1,1,0,152.0,83,2,30860.0,2,0
1,1,0,0,152.0,257,0,29108.0,0,0
0,0,1,0,160.0,97,2,31156.0,0,0
0,1,0,0,8.0,38,1,28240.0,0,0
0,0,0,1,26.0,79,1,32738.0,0,0
0,0,0,1,26.0,107,0,22785.0,2,1
0,1,0,0,124.0,240,0,30434.0,2,0
0,1,1,0,152.0,238,2,26047.0,2,0
0,0,0,0,124.0,270,0,27300.0,0,1
0,0,0,1,124.0,47,0,25341.0,0,1
1,0,0,1,124.0,58,1,27364.0,0,1
0,1,1,0,152.0,60,2,26167.0,0,0
1,0,0,0,124.0,213,1,33340.0,0,1
1,0,0,1,124.0,96,0,26454.0,2,0
1,0,0,1,26.0,21,0,39089.0,0,1
1,0,0,1,26.0,193,0,29120.0,0,1
1,0,0,1,26.0,251,1,49042.0,0,1
1,0,0,1,26.0,238,0,43689.0,0,1
0,0,0,1,163.0,266,0,35606.0,0,1
0,1,0,0,124.0,294,0,26104.0,0,0
1,0,0,1,124.0,223,0,2630.0,2,1
1,0,1,1,152.0,95,2,28035.0,0,1
0,1,1,0,152.0,139,2,26403.0,2,0
1,1,1,0,160.0,205,2,28593.0,0,0
1,0,1,1,152.0,65,2,30407.0,2,1
0,1,1,0,160.0,42,2,30503.0,0,0
1,0,0,1,26.0,249,0,26723.0,2,1
1,0,1,1,156.0,268,2,39064.0,0,1
1,0,0,1,122.0,184,0,25577.0,0,1
1,0,0,1,124.0,124,0,32894.0,0,1
1,0,0,1,124.0,93,0,30443.0,0,1
0,1,1,0,152.0,258,2,29369.0,0,0
1,1,1,0,152.0,16,2,28725.0,2,0
0,1,1,0,160.0,137,2,27597.0,0,0
0,0,0,1,26.0,99,0,30696.0,0,1
1,0,0,1,26.0,246,0,35395.0,0,1
1,0,0,1,124.0,258,0,36264.0,2,1
0,1,1,0,152.0,55,2,30278.0,2,0
0,0,0,1,152.0,136,1,31050.0,0,0
1,0,0,1,122.0,278,0,42570.0,0,1
0,0,0,1,124.0,66,0,2630.0,0,1
1,0,0,1,31.0,99,0,29350.0,0,1
0,1,1,0,152.0,133,2,31799.0,0,0
1,0,2,1,26.0,277,1,33339.0,0,1
0,0,0,0,157.0,45,0,28237.0,0,0
1,0,1,0,36.0,276,2,36617.0,0,1
1,0,0,1,26.0,195,0,25484.0,0,1
0,0,1,1,26.0,221,2,2630.0,0,1
1,0,0,1,124.0,86,0,47878.0,0,1
0,0,0,1,26.0,202,0,30011.0,0,1
1,1,1,0,152.0,273,2,28215.0,2,0
0,0,1,0,152.0,174,2,30810.0,2,0
0,0,0,1,24.0,17,0,52626.0,0,1
0,1,1,0,152.0,291,2,32941.0,2,0
1,0,0,1,124.0,178,0,45323.0,0,1
1,0,0,1,26.0,142,0,36564.0,0,1
1,0,0,1,154.0,181,2,61800.375,0,1
0,0,1,1,152.0,29,2,28142.0,0,1
1,1,1,0,152.0,198,2,32469.0,0,0
1,0,1,1,160.0,256,2,26536.0,0,0
0,1,0,0,152.0,197,0,28542.0,0,0
0,1,0,0,124.0,87,0,25994.0,0,0
1,0,0,1,124.0,27,0,31057.0,0,0
1,0,0,1,124.0,40,0,61035.0,0,1
0,0,2,1,26.0,42,1,31817.0,0,0
1,1,1,0,152.0,12,2,26974.0,2,0
0,0,0,1,26.0,188,0,26610.0,0,0
1,0,0,1,26.0,297,0,36700.0,0,1
0,1,1,0,152.0,26,2,30331.0,0,0
1,0,0,1,26.0,194,0,28964.0,0,1
1,1,1,0,152.0,207,2,31529.0,0,0
1,0,0,1,124.0,138,0,37537.0,0,1
0,1,1,0,152.0,261,2,29045.0,2,0
0,1,1,0,152.0,290,2,30113.0,0,0
1,1,0,0,152.0,41,0,25282.0,0,0
1,1,1,0,152.0,38,2,25064.0,0,0
0,1,1,0,152.0,140,2,30339.0,1,0
0,0,1,0,151.0,143,2,27832.0,0,0
1,0,0,1,154.0,219,0,29552.0,1,0
0,0,0,1,30.0,267,0,28254.0,0,0
1,0,0,0,156.0,21,0,29512.0,2,1
1,1,1,0,151.0,50,2,25398.0,0,0
0,0,0,1,26.0,204,0,51246.0,0,1
0,1,1,0,152.0,36,2,32375.0,0,0
0,0,1,1,124.0,228,2,2630.0,2,1
0,1,1,0,152.0,43,2,30197.0,0,0
0,0,1,1,152.0,195,2,30257.0,2,0
1,1,0,1,26.0,236,1,27807.0,2,0
1,1,1,0,152.0,105,2,25412.0,0,0
1,0,0,1,124.0,52,0,2630.0,0,1
1,0,0,1,124.0,51,0,47620.0,0,1
0,0,0,1,26.0,147,0,50669.0,0,1
1,0,0,1,124.0,237,0,54348.0,0,1
0,1,1,0,152.0,140,2,26683.0,0,0
0,1,1,0,152.0,46,2,32622.0,2,0
1,0,0,1,122.0,30,0,35126.0,0,1
1,1,1,0,160.0,117,2,31852.0,0,0
0,1,1,0,152.0,247,0,28163.0,0,0
0,1,1,0,152.0,220,2,25478.0,2,0
1,0,0,1,124.0,182,0,39880.0,0,1
1,0,0,1,42.0,61,0,27780.0,0,1
1,0,0,1,26.0,17,0,31213.0,2,1
0,0,0,1,26.0,226,1,28625.0,0,0
1,0,0,1,150.0,288,0,30764.0,0,0
0,0,0,1,26.0,91,0,27744.0,0,0
0,1,1,0,152.0,210,2,30595.0,0,0
1,0,1,1,152.0,280,2,26810.0,2,0
1,0,0,1,11.0,27,0,28387.0,1,0
1,0,0,1,26.0,74,0,45682.0,0,1
1,0,1,1,152.0,215,2,32070.0,0,0
0,1,1,0,152.0,297,2,29761.0,0,0
0,0,1,0,152.0,148,2,29070.0,1,0
1,1,0,0,124.0,293,0,27886.0,2,0
1,0,0,1,124.0,208,0,25691.0,0,1
1,0,0,1,26.0,260,0,52047.0,0,1
1,0,1,1,152.0,285,2,29568.0,0,0
0,0,0,1,124.0,104,0,32343.0,0,0
0,1,1,0,152.0,57,2,30405.0,2,0
0,1,1,0,160.0,180,2,26577.0,0,0
1,1,1,0,152.0,170,2,27871.0,0,0
0,0,0,1,124.0,197,0,32409.0,0,1
1,0,0,1,26.0,185,0,33972.0,0,1
0,0,2,1,26.0,60,0,32788.0,0,1
1,0,0,1,26.0,202,0,33577.0,0,1
0,1,1,0,152.0,235,2,30511.0,0,0
1,1,1,0,152.0,224,2,29099.0,0,0
0,1,0,0,154.0,122,2,28991.0,0,0
0,1,1,0,152.0,156,2,27534.0,0,0
0,1,1,0,152.0,33,2,26008.0,2,0
1,1,1,0,152.0,202,2,31470.0,0,0
0,1,1,0,152.0,42,2,26492.0,0,0
0,0,0,1,26.0,51,0,31511.0,0,1
1,1,0,0,124.0,285,1,32276.0,0,0
1,0,1,1,124.0,93,2,37452.0,0,1
1,0,0,1,124.0,215,0,2630.0,2,1
0,0,0,1,154.0,157,0,31541.0,2,0
1,0,0,1,26.0,111,0,47500.0,0,1
1,0,0,1,26.0,92,0,24684.0,2,1
1,0,0,1,26.0,115,0,35370.0,0,1
1,0,0,1,163.0,258,0,31727.0,0,1
0,0,1,1,152.0,78,2,2630.0,0,1
1,0,0,1,26.0,244,0,49927.0,0,1
1,0,0,1,124.0,68,0,2630.0,2,1
1,0,0,1,26.0,29,0,35108.0,2,1
0,1,1,0,152.0,235,2,28126.0,2,0
0,0,2,1,124.0,164,0,38314.0,0,1
1,1,1,0,152.0,112,2,31664.0,2,0
1,0,0,1,154.0,63,0,35069.0,0,1
1,0,0,1,26.0,296,0,27381.0,0,1
0,1,1,0,152.0,120,2,26640.0,2,0
0,0,1,1,152.0,33,2,30586.0,2,0
0,0,1,1,124.0,144,2,29746.0,2,1
1,1,1,0,152.0,251,2,32509.0,0,0
0,1,1,0,152.0,168,2,32444.0,2,0
0,0,0,1,26.0,114,2,32236.0,0,1
0,0,0,1,26.0,150,0,32077.0,0,1
0,1,1,0,152.0,191,2,31105.0,2,0
0,1,0,0,152.0,269,0,29163.0,2,0
1,1,1,0,152.0,106,2,30022.0,0,0
0,1,1,0,152.0,247,2,27629.0,2,0
1,0,0,1,26.0,203,0,42429.0,0,1
0,0,0,1,26.0,279,0,27064.0,2,1
0,1,0,0,152.0,16,0,25013.0,0,0
1,0,1,1,152.0,271,2,26763.0,0,0
1,0,2,1,26.0,265,0,29494.0,2,1
1,0,0,1,26.0,107,1,54037.0,0,1
1,1,1,0,152.0,79,2,32217.0,0,0
0,0,0,1,154.0,95,2,2630.0,0,1
0,1,0,0,124.0,84,0,27177.0,1,0
0,0,1,0,160.0,258,2,32245.0,0,0
0,1,1,0,152.0,165,2,31018.0,0,0
1,0,0,1,30.0,208,0,51251.0,0,1
1,0,0,1,124.0,248,0,2630.0,0,1
0,0,0,1,10.0,35,0,29679.0,0,1
0,0,1,1,152.0,226,2,29115.0,2,0
1,0,0,1,124.0,170,0,31359.0,2,1
1,0,0,1,124.0,83,0,36449.0,2,1
1,0,0,1,156.0,49,0,2630.0,0,1
0,1,1,0,151.0,49,2,25062.0,2,0
1,0,0,1,26.0,139,0,34010.0,0,1
0,1,1,0,152.0,299,2,29004.0,0,0
1,0,1,1,160.0,234,2,25702.0,0,0
1,1,1,0,152.0,98,2,29476.0,0,0
1,1,1,0,152.0,19,2,31707.0,2,0
1,0,0,1,156.0,85,0,30824.0,0,1
1,1,1,0,152.0,207,2,28570.0,2,0
1,0,0,1,124.0,165,0,50800.0,0,1
1,0,2,1,157.0,252,0,2630.0,0,1
0,1,1,0,152.0,253,2,31307.0,2,0
1,0,0,1,124.0,208,0,29994.0,2,1
1,0,0,1,154.0,116,0,38669.0,0,1
1,1,1,0,152.0,66,2,26747.0,0,0
0,0,0,1,156.0,35,0,2630.0,2,1
1,0,0,1,26.0,79,0,32175.0,0,0
0,0,1,1,152.0,123,2,25453.0,0,0
1,0,0,1,26.0,107,0,22830.0,0,1
1,0,0,1,26.0,232,0,35342.0,0,1
1,0,0,1,124.0,38,2,27369.0,2,0
1,0,0,1,156.0,255,0,2630.0,0,1
1,0,1,1,124.0,81,2,15422.0,0,1
0,0,0,1,26.0,113,0,55062.0,0,1
0,1,1,0,152.0,130,2,28478.0,2,0
1,0,0,1,157.0,52,0,39431.0,0,1
0,0,1,1,152.0,162,2,31244.0,2,0
1,1,1,0,152.0,278,2,28245.0,0,0
1,0,0,1,157.0,57,0,34569.0,0,1
0,1,1,0,160.0,193,2,27726.0,0,0
0,0,1,1,152.0,119,2,31401.0,0,0
1,0,0,1,124.0,283,0,30612.0,0,0
0,1,1,0,152.0,154,2,29796.0,2,0
1,1,0,0,152.0,173,0,27187.0,1,0
1,1,0,0,26.0,179,1,32009.0,0,0
1,0,0,1,56.0,50,0,53938.0,0,1
1,0,0,1,26.0,175,0,25610.0,0,1
1,0,0,1,163.0,43,0,2630.0,2,1
0,0,0,1,26.0,230,1,51716.0,0,1
0,1,1,0,152.0,256,2,27828.0,2,0
0,1,0,0,8.0,123,0,25158.0,0,0
1,0,0,1,26.0,49,0,31731.0,2,1
1,0,0,1,26.0,71,1,25014.0,0,1
0,0,1,1,152.0,150,0,27981.0,2,1
0,0,0,1,26.0,87,0,29237.0,0,1
0,1,1,0,152.0,268,2,32501.0,2,0
1,0,1,1,152.0,108,2,32119.0,0,0
0,0,0,1,157.0,251,0,2630.0,2,1
0,0,2,1,26.0,74,0,37374.0,0,1
0,1,1,0,152.0,42,2,31535.0,2,0
1,0,1,1,152.0,185,2,26457.0,0,0
1,0,0,1,124.0,51,2,36992.0,0,1
0,1,1,0,152.0,23,2,29975.0,0,0
0,0,0,1,124.0,252,0,2630.0,0,1
0,1,1,0,152.0,272,2,30587.0,2,0
0,1,1,0,152.0,217,2,32331.0,0,0
0,0,0,1,26.0,189,1,26140.0,0,0
1,0,1,0,152.0,13,2,25277.0,0,0
0,0,0,1,26.0,196,0,44000.0,0,1
0,1,1,0,160.0,46,2,27617.0,0,0
0,1,1,0,152.0,95,2,32382.0,0,0
1,0,0,1,124.0,95,0,46264.0,0,1
0,0,0,1,125.0,247,1,36981.0,0,1
0,0,0,1,156.0,239,0,2630.0,0,1
0,1,1,0,152.0,67,2,29267.0,0,0
1,1,1,0,152.0,251,2,26884.0,2,0
1,0,0,1,26.0,189,0,28295.0,0,1
0,1,0,0,152.0,191,0,25979.0,0,0
0,0,0,1,150.0,227,0,33524.0,0,1
0,1,1,0,152.0,13,2,30092.0,0,0
0,1,1,0,152.0,115,0,26464.0,0,0
1,0,0,1,26.0,271,0,30305.0,0,1
0,0,1,1,124.0,126,0,23846.0,0,1
1,0,0,1,127.0,241,0,35485.0,2,1
1,1,1,0,152.0,52,2,25839.0,2,0
0,0,0,1,26.0,32,0,32395.0,0,0
0,0,1,1,151.0,173,2,31780.0,0,0
0,1,1,0,152.0,142,2,25833.0,0,0
1,0,0,1,122.0,169,0,38911.0,0,1
0,1,1,0,152.0,146,2,28405.0,2,0
1,0,0,1,26.0,10,0,45372.0,0,1
0,0,0,1,26.0,108,0,39765.0,0,1
0,0,0,1,26.0,199,1,42972.0,0,1
1,0,0,1,26.0,297,0,47146.0,0,1
0,1,1,0,152.0,34,2,31088.0,1,0
0,0,1,1,152.0,202,2,29431.0,2,0
1,0,0,1,26.0,249,0,40328.0,0,1
0,1,1,0,152.0,127,2,32141.0,2,0
0,0,0,1,124.0,248,0,31521.0,2,1
0,1,1,0,152.0,144,2,25525.0,0,0
1,0,0,1,26.0,118,0,33231.0,2,1
1,0,0,1,26.0,209,0,40364.0,0,1
1,0,0,1,122.0,65,0,53067.0,0,1
1,1,1,0,152.0,107,2,26952.0,0,0
1,0,0,1,154.0,40,0,35294.0,0,1
0,0,1,1,152.0,149,2,28785.0,2,0
0,1,0,0,26.0,21,0,27084.0,0,0
0,0,0,1,26.0,79,0,27005.0,2,1
0,1,1,0,152.0,225,2,25555.0,0,0
0,0,0,1,26.0,75,0,33797.0,0,1
1,0,0,1,44.0,239,0,26131.0,0,1
1,0,0,1,124.0,64,0,27364.0,0,1
1,0,0,1,122.0,208,1,42875.0,0,1
1,0,0,0,122.0,206,0,31249.0,0,0
0,1,0,0,152.0,111,0,30003.0,0,0
1,0,1,1,124.0,39,0,38763.0,0,1
1,0,0,1,26.0,24,0,21822.0,0,1
0,0,0,1,26.0,283,1,50189.0,0,1
1,1,1,0,152.0,15,2,31807.0,2,0
0,0,0,1,26.0,184,0,44597.0,0,1
1,0,2,1,3.0,114,0,28710.0,0,0
1,1,1,0,152.0,269,2,26618.0,0,0
1,0,0,1,156.0,172,0,2630.0,0,1
1,1,1,0,152.0,252,2,26944.0,2,0
0,1,1,0,152.0,192,2,30160.0,1,0
1,0,0,1,26.0,235,0,26237.0,0,1
0,1,1,0,160.0,284,2,26989.0,2,0
1,0,0,1,124.0,99,0,24613.0,0,1
1,0,0,1,26.0,26,1,25514.0,2,1
0,0,0,1,124.0,89,0,32672.0,2,0
1,0,0,1,163.0,36,0,2630.0,1,1
1,0,0,1,124.0,87,0,34483.0,0,1
1,0,0,1,26.0,193,0,42325.0,0,1
0,0,1,1,153.0,120,2,27358.0,2,0
0,0,1,0,152.0,279,2,32444.0,2,0
1,0,0,1,26.0,238,0,31190.0,2,1
1,0,0,1,121.0,68,0,40123.0,0,1
0,0,1,1,152.0,42,2,29800.0,2,0
0,1,1,0,152.0,169,2,27120.0,0,0
0,0,0,1,124.0,30,0,27868.0,0,0
1,1,0,0,26.0,271,0,27146.0,0,0
0,0,1,1,151.0,81,2,29104.0,0,0
0,0,0,1,124.0,238,0,33947.0,0,1
1,0,1,1,152.0,74,2,34573.0,0,1
0,0,0,1,156.0,149,1,31515.0,0,0
1,1,1,0,163.0,247,2,28225.0,0,0
0,1,1,0,152.0,249,2,28758.0,0,0
1,1,1,0,152.0,79,2,29186.0,0,0
1,0,2,1,26.0,147,0,59092.0,0,1
1,0,0,1,124.0,36,0,40500.0,2,1
0,1,1,0,152.0,57,2,27544.0,2,0
0,0,0,1,124.0,146,0,2630.0,0,1
1,0,0,1,124.0,62,0,42959.0,0,1
0,0,0,1,124.0,15,0,21924.0,0,1
1,0,1,1,124.0,240,2,34356.0,2,1
0,0,0,1,124.0,235,1,2630.0,0,1
1,0,0,1,124.0,290,0,29933.0,0,1
1,0,0,1,124.0,213,0,34022.0,1,1
0,0,2,1,156.0,155,0,27637.0,0,0
1,1,1,0,152.0,75,2,29348.0,2,0
1,0,0,1,152.0,136,0,27037.0,0,0
1,0,0,1,26.0,98,0,40510.0,0,1
0,1,1,0,152.0,103,2,28488.0,2,0
0,1,1,0,152.0,285,2,28245.0,0,0
0,0,2,1,26.0,107,1,47507.0,0,1
1,1,1,0,152.0,268,0,32027.0,2,0
1,0,0,0,124.0,233,0,2630.0,0,1
1,0,0,1,26.0,213,0,27913.0,2,1
1,0,0,1,31.0,283,0,27731.0,2,0
0,0,1,0,152.0,218,2,27353.0,0,0
0,0,1,1,152.0,250,2,27229.0,2,0
1,0,0,1,157.0,251,0,44427.0,0,1
1,0,0,1,124.0,215,0,2630.0,0,1
1,0,0,1,4.0,119,0,32165.0,0,0
1,0,0,1,157.0,205,0,36984.0,0,1
1,0,2,1,26.0,51,0,61800.375,0,1
1,1,1,0,152.0,283,2,29242.0,2,0
0,1,1,0,152.0,295,2,26340.0,0,0
1,0,2,1,26.0,223,0,25170.0,0,1
1,0,0,1,124.0,59,0,32380.0,0,0
1,0,2,1,26.0,149,0,40190.0,0,1
0,0,0,1,26.0,164,0,2630.0,0,1
1,0,0,1,26.0,255,0,37864.0,0,1
0,0,0,1,156.0,157,0,34561.0,2,1
0,0,0,1,124.0,193,0,25417.0,0,1
1,0,1,1,26.0,178,0,38040.0,0,1
